user_gender,user_age,followers_count,following_count,is_verified,topic,content_length,has_media,device,language,likes,comments,shares,engagement_rate,account_age_days,engagement_tier
female,20,77396,5768,0,photography,122,0,android,en,2076,123,116,0.058678698460263454,659,low
male,51,1296,6797,0,music,136,0,web,fr,36,4,2,0.057104157901687415,2271,low
other,43,16904,655,0,food,55,0,web,tr,436,30,28,0.06452770954286619,2971,medium
male,24,121651,5622,0,photography,137,1,iphone,es,3309,374,272,0.0722220308134132,2853,high
female,17,40352,5627,0,travel,185,1,tablet,tr,1210,174,116,0.06785032264416652,3338,medium
female,22,13021,2217,0,food,114,1,tablet,es,298,24,27,0.058815573762671235,801,low
other,36,86491,4394,0,music,119,1,iphone,de,2694,162,80,0.06399561228082028,658,medium
other,37,48306,1479,0,art,99,1,android,de,1377,182,71,0.061082919903228054,2732,low
male,34,124900,5005,0,art,134,0,android,tr,4349,455,376,0.06978349882432838,1248,high
other,25,96362,9529,0,books,61,1,iphone,es,3170,404,82,0.07288310161649945,2317,high
male,40,124461,6772,0,music,125,1,tablet,de,4819,626,363,0.06875319167325215,0,medium
other,27,10971,4791,0,photography,106,0,iphone,es,336,23,25,0.07106033783214169,1059,high
other,33,42270,9507,0,photography,109,0,tablet,tr,1902,130,58,0.06732240680273227,2775,medium
other,33,24834,7010,0,travel,123,0,android,fr,751,64,40,0.05654503756957567,2481,low
male,48,39063,7328,0,books,137,0,iphone,fr,1361,151,58,0.06981354124826762,1341,high
male,26,135994,3366,0,books,83,0,iphone,es,3674,472,268,0.08775733368050663,1218,high
male,35,164946,1509,0,books,67,0,web,tr,4764,410,246,0.06450942582627953,268,medium
other,52,59615,7195,0,art,109,1,tablet,tr,1437,80,18,0.059977211072314934,3431,low
other,49,107634,8710,0,travel,162,1,tablet,de,3085,374,164,0.07089048453057717,2669,high
other,32,32362,4687,0,food,143,1,web,tr,1543,96,33,0.06980171646813119,465,high
female,48,59908,1485,0,books,97,0,tablet,de,2014,212,149,0.07322806124682837,0,high
female,48,108281,7589,0,politics,202,1,android,en,4624,234,336,0.051487606099004636,672,low
male,44,87974,3226,0,health,62,1,iphone,es,3257,284,193,0.06888200736305428,1907,high
female,41,154054,6622,0,memes,145,0,web,tr,3968,283,70,0.07711417719592437,3253,high
other,25,102830,2014,0,fashion,66,1,iphone,en,3099,176,133,0.0680068942723206,1458,medium
other,21,23006,1019,0,education,126,1,iphone,en,899,65,28,0.05752041336220907,739,low
female,25,2543,817,0,music,107,0,iphone,fr,110,5,3,0.0653891544155233,1035,medium
other,24,28378,7128,0,health,126,0,android,de,956,53,80,0.05916982081473522,2400,low
other,26,111158,773,0,education,107,1,iphone,tr,4867,472,200,0.07206766888126175,2706,high
male,33,6371,1285,0,travel,110,0,android,en,249,25,15,0.06210485155651552,1034,low
female,48,59395,9518,0,memes,65,0,web,fr,1736,148,88,0.06122774882752081,2953,low
female,38,2561,2986,0,fitness,136,0,tablet,en,77,7,4,0.06747167478737168,2809,medium
other,53,156338,2564,0,art,125,1,iphone,en,4692,408,390,0.06473549197989137,1760,medium
male,28,79233,5912,0,politics,97,0,tablet,fr,4816,347,138,0.07064465951348109,2876,high
other,16,78160,1029,0,travel,127,0,web,es,2509,257,131,0.0684603972728728,720,medium
other,33,26937,7913,0,health,162,0,iphone,tr,906,94,74,0.06641064098448488,291,medium
male,21,160958,328,0,technology,117,0,android,de,4786,465,400,0.05902220056594568,1396,low
male,42,76873,720,0,food,92,0,tablet,es,1975,293,194,0.061235978546499585,322,low
female,34,71921,4024,0,food,87,0,tablet,tr,4144,544,197,0.06128734181153433,204,low
other,35,12089,4216,0,food,217,0,tablet,tr,432,39,15,0.06177562316448408,1369,low
male,54,30153,2585,0,finance,126,0,iphone,fr,902,119,65,0.07538061196308489,2794,high
male,44,57218,3233,0,health,102,1,android,en,2839,379,269,0.06837280317236123,3226,medium
male,19,30367,3157,0,memes,110,0,iphone,en,799,113,10,0.07711620724424217,1677,high
male,48,133251,8914,0,memes,79,1,iphone,es,4126,549,302,0.06491064745818606,0,medium
female,31,43156,3278,0,travel,173,1,tablet,tr,1203,155,59,0.0648690524762119,833,medium
female,38,58494,967,0,books,94,0,iphone,en,2245,282,158,0.06356458200594275,3058,medium
female,41,49430,1627,0,health,118,0,iphone,fr,1437,85,51,0.0693237276268516,399,high
female,55,153999,3506,1,politics,101,0,iphone,es,4239,304,338,0.07845763624303716,3139,high
other,31,33353,9797,0,fitness,126,0,iphone,es,1086,137,19,0.05696837077852324,1142,low
female,19,30786,1925,0,books,80,1,web,tr,953,74,32,0.06023072482937262,1720,low
female,17,128554,7364,0,pets,149,1,iphone,fr,4037,354,247,0.0727592451281852,2452,high
other,56,28515,666,0,education,111,1,android,es,1174,64,30,0.05549286072173067,3147,low
female,25,92998,2824,0,photography,153,0,iphone,tr,3329,471,109,0.07384810551066304,3314,high
female,50,23183,4794,1,finance,151,1,android,tr,767,82,49,0.07162188848716863,1674,high
other,46,95484,9540,1,pets,73,0,android,fr,2982,261,65,0.06483808136039829,2198,medium
male,28,62321,9294,0,finance,89,1,android,en,1701,195,35,0.06724046793584594,2474,medium
other,57,87675,5219,0,technology,147,0,iphone,es,3681,403,232,0.07717845188726268,1533,high
female,16,53173,5366,0,food,90,1,android,tr,1863,189,78,0.07880777960703271,118,high
female,26,7155,1051,0,health,170,1,web,en,178,24,10,0.06588306885292136,3163,medium
other,51,49425,9883,0,memes,151,0,android,de,1926,222,97,0.06361220847406444,2559,medium
male,18,90096,2520,0,photography,156,1,web,de,3637,286,202,0.06072931416243697,2513,low
male,16,80539,6869,0,travel,154,1,android,de,2590,219,73,0.06962145995939222,1234,high
other,25,169878,3220,0,photography,161,0,iphone,de,4789,331,92,0.05448984749908459,695,low
female,21,78024,8687,0,books,103,1,android,de,2589,275,28,0.062648162608389,3397,low
male,32,108394,1075,0,pets,104,0,iphone,tr,2764,148,210,0.06346671304712091,3123,medium
female,19,19053,8874,0,photography,94,0,web,es,555,73,27,0.06642186482317872,1700,medium
other,52,22909,2850,0,food,65,0,iphone,es,661,94,59,0.07338828025106914,195,high
male,36,38138,7458,0,music,92,0,tablet,tr,1192,84,53,0.08171482237928092,1023,high
male,49,153689,7821,0,food,102,0,android,tr,3528,365,242,0.06724635233105192,926,medium
male,51,121057,8675,0,technology,135,0,iphone,fr,4173,526,248,0.06505981491072695,463,medium
other,38,54858,1122,0,politics,111,0,iphone,de,3094,164,297,0.07296438453614619,334,high
other,16,6233,2329,0,health,196,0,tablet,fr,140,7,10,0.058580522384286154,2414,low
male,18,37753,2727,0,food,69,0,tablet,fr,1365,148,85,0.07465996739988964,1406,high
female,42,29867,8895,0,art,128,0,android,fr,1002,132,93,0.07348753200486423,1851,high
other,38,3195,1134,0,pets,142,1,iphone,de,74,8,4,0.05727052587142743,1552,low
other,25,64452,1517,0,food,103,0,web,en,3205,312,117,0.0558685818934563,3282,low
male,16,18548,3176,0,health,169,0,web,de,800,71,42,0.05473666979628296,2862,low
female,28,1079,1136,1,music,108,0,android,fr,51,2,1,0.049287936678821774,0,low
other,51,72062,8795,0,music,93,0,web,fr,2924,409,58,0.07056327464772838,0,high
female,28,123865,4130,0,music,92,0,tablet,de,3759,419,144,0.05768380045955415,1110,low
male,56,6370,5896,0,fashion,85,1,iphone,fr,190,17,16,0.07398234872233242,1769,high
male,30,126002,7220,0,books,65,0,android,en,4034,561,157,0.06883557199219004,2807,high
other,39,39009,4720,0,music,140,0,tablet,de,1821,234,30,0.0647209252151654,1287,medium
male,29,29076,3832,0,politics,136,0,iphone,fr,1812,173,68,0.06074002607133527,495,low
female,30,101287,6621,0,food,80,0,android,en,3423,318,124,0.07018787815248449,2231,high
other,48,70253,8734,0,fitness,141,1,web,en,2658,224,136,0.062461732733872316,361,low
other,28,67726,7754,0,fashion,129,1,iphone,en,2042,260,87,0.06077451513647608,0,low
female,22,107140,5215,0,health,54,1,web,de,3127,213,168,0.07105475955538995,3579,high
female,48,58051,5278,0,technology,143,0,android,es,1840,249,123,0.06958662621374938,2029,high
male,42,169550,2700,0,finance,168,0,android,de,4856,368,377,0.06432355296470237,1263,medium
other,51,26159,8061,0,education,131,1,tablet,en,835,60,15,0.06629222409664609,1499,medium
female,21,15327,9517,0,books,146,0,android,es,485,71,28,0.07273644943805961,1715,high
female,41,55061,1811,0,pets,72,1,iphone,tr,2137,136,155,0.06749551469456556,3114,medium
male,24,116593,2834,0,food,188,1,iphone,es,4074,461,186,0.06260327129207983,2257,low
other,25,21364,146,0,gaming,168,0,web,tr,687,85,34,0.07979394382039445,1466,high
male,47,93475,6227,0,education,154,0,iphone,de,2696,346,173,0.06563148399426588,0,medium
male,32,71180,9050,0,finance,115,1,android,de,2593,207,75,0.07285257110438088,718,high
other,44,65021,513,0,politics,125,0,android,de,1951,109,141,0.06345544575540188,2447,medium
male,52,66013,9268,0,fitness,157,0,web,fr,2295,319,208,0.07470407949202561,0,high
male,54,110452,8566,0,finance,111,0,android,de,3796,471,262,0.07352768322914707,274,high
female,42,61512,3314,0,education,86,1,tablet,fr,1732,107,97,0.06955768465332525,3144,high
male,26,82318,6160,0,fitness,87,1,android,tr,4557,371,270,0.06075844486916437,3461,low
other,51,91518,4660,0,music,145,1,android,de,4101,367,69,0.06929175106104653,2803,high
other,33,42892,3499,0,art,83,1,android,en,2023,279,184,0.08168021188757801,620,high
male,26,29840,4819,0,travel,106,0,android,de,1870,130,157,0.06497475457998206,1864,medium
male,16,64604,538,0,fashion,105,0,iphone,fr,2493,169,143,0.06494039515801014,1878,medium
male,17,136478,3132,0,health,113,1,android,en,4038,523,399,0.06882298955164944,2142,high
male,42,48014,4323,1,finance,155,0,android,en,1738,226,165,0.06993284469879942,769,high
other,49,83803,560,1,health,159,1,iphone,en,2561,155,206,0.07187014002619274,0,high
other,54,50650,3542,0,technology,137,0,iphone,es,1402,180,40,0.061400228022138306,561,low
female,38,125751,8896,0,art,139,1,iphone,en,3323,422,270,0.06398075993958431,2541,medium
female,29,72764,3040,0,gaming,112,1,android,en,2390,197,208,0.07446991731883366,3221,high
other,54,68948,7342,0,memes,90,0,iphone,fr,1749,110,164,0.06777622570071594,763,medium
female,16,5323,7758,1,photography,103,0,iphone,fr,165,18,8,0.07463962896475303,1485,high
male,58,91538,6712,0,gaming,192,1,tablet,en,3633,405,152,0.06320349099163611,3140,low
other,23,102250,6400,0,technology,209,1,android,es,3840,519,217,0.06871132152107402,1595,medium
male,39,3916,4095,0,technology,108,1,android,es,196,16,3,0.06286807372612353,2045,low
other,54,93114,9636,0,art,114,0,iphone,en,3709,299,341,0.06706541473141073,2665,medium
male,52,59107,741,0,photography,207,0,android,tr,2084,142,170,0.05495135366034368,158,low
male,24,130312,5930,0,photography,207,1,android,fr,3906,421,68,0.07152568324756489,3390,high
female,55,127560,6355,0,politics,125,1,iphone,fr,3261,329,254,0.07188672242763341,2741,high
other,16,102760,7151,0,books,73,0,web,es,4695,288,106,0.06144593146255801,346,low
other,29,124245,795,0,music,99,1,tablet,tr,3793,197,174,0.0602142253606698,2953,low
male,37,70905,8545,1,music,58,1,iphone,fr,3012,296,87,0.06034384981187551,1114,low
female,21,102330,8740,0,memes,84,0,android,de,3210,321,255,0.07434449450515918,0,high
female,34,121317,296,0,finance,119,0,iphone,tr,4127,467,406,0.062180038286065484,2782,low
male,32,4664,1285,0,pets,88,0,android,fr,235,27,20,0.06906840149428314,892,high
female,16,163357,8473,0,politics,76,0,iphone,tr,4817,353,408,0.0823969199664934,519,high
male,27,78709,5359,0,finance,139,1,iphone,es,2942,296,259,0.07609515592345559,2175,high
female,39,40239,783,0,fitness,121,1,tablet,fr,1504,221,18,0.05797025793251021,261,low
other,16,53428,3206,0,books,131,1,tablet,tr,2208,206,95,0.0607364711456981,1936,low
male,40,51280,3434,0,music,57,0,iphone,tr,2025,199,157,0.07212477698035978,3266,high
female,16,45783,2747,0,pets,113,0,tablet,en,1361,111,64,0.062406260705801644,0,low
female,25,72602,9342,0,music,111,1,iphone,en,2533,162,109,0.056260310149166916,1988,low
other,29,76444,5304,0,education,81,0,web,tr,2403,127,74,0.06477497193553051,0,medium
female,57,29163,7954,0,gaming,100,1,android,de,910,54,42,0.06376940623210453,3234,medium
other,44,186917,6181,0,fitness,88,1,iphone,es,4884,407,198,0.07471779252592306,3440,high
other,53,38739,3542,0,finance,191,1,android,de,1460,121,112,0.06871777262700739,624,medium
other,16,67417,9041,0,pets,177,0,web,de,3151,401,233,0.07512126007498668,1271,high
female,47,33281,6569,0,pets,98,0,iphone,fr,863,89,60,0.05658800113069123,2764,low
other,35,117264,3089,0,travel,179,0,web,es,4105,321,380,0.060109226630074036,40,low
female,53,64957,5671,0,art,121,0,android,es,1742,153,156,0.07076342274729694,2665,high
female,22,150659,9835,0,art,113,0,android,fr,4543,318,444,0.07160142814165596,1649,high
male,40,11901,8639,0,music,66,0,tablet,fr,394,22,38,0.058722322515765625,2028,low
other,52,86545,2160,1,food,84,0,web,tr,2716,238,38,0.06395862960598571,2335,medium
female,16,198979,3639,0,fitness,122,0,android,de,4925,259,489,0.06020460391750198,3058,low
other,46,37557,3589,0,books,64,1,iphone,de,854,84,52,0.06338516897268931,1180,medium
other,26,82221,4421,0,education,71,1,tablet,es,2696,227,169,0.07056719833377,2866,high
other,37,76823,2199,0,food,155,1,tablet,fr,2463,344,108,0.06495179361007083,2465,medium
other,41,154193,4938,0,art,87,0,android,es,4269,347,82,0.06244285738201189,248,low
other,21,81420,3854,0,music,227,0,tablet,tr,3261,374,45,0.05838425190759323,2965,low
other,35,5983,9433,0,art,109,0,tablet,de,195,22,10,0.0658694644292967,1828,medium
male,39,9031,9869,0,music,135,0,iphone,tr,281,20,9,0.06788152789101741,2488,medium
female,34,134133,9135,0,travel,89,0,iphone,tr,4128,610,180,0.06770161061654523,1428,medium
male,48,77355,5512,0,politics,145,0,iphone,fr,3144,422,87,0.06193638417676146,2731,low
other,16,83715,9081,0,technology,116,0,android,tr,4183,379,305,0.06655210689798795,376,medium
other,20,47465,9819,0,fashion,78,1,iphone,en,2648,396,194,0.059316408549212295,1626,low
female,21,11584,8466,0,finance,83,1,tablet,tr,479,61,12,0.058196413708621816,416,low
other,29,98679,2950,0,books,149,1,tablet,en,3632,302,85,0.07137488555170782,2814,high
female,54,13757,1300,0,photography,99,1,android,fr,494,49,45,0.0685994061567049,0,medium
other,42,13885,8288,0,fitness,213,1,iphone,fr,344,39,30,0.08288861979006645,2663,high
male,56,54444,346,1,travel,118,1,iphone,en,1455,79,28,0.059988470369510744,434,low
other,48,1403,2419,0,art,133,0,iphone,de,60,4,5,0.06821092675766059,638,medium
other,38,27716,2577,0,fashion,58,1,android,de,827,93,53,0.06835323411259214,0,medium
other,25,119372,6825,0,photography,127,1,android,de,4226,605,156,0.050845895526416246,268,low
other,49,64007,3831,0,fashion,144,0,tablet,fr,2297,117,23,0.06308962295449276,478,low
other,32,144074,100,0,art,98,1,android,en,4609,424,172,0.06435469593709744,998,medium
other,16,15857,5966,0,memes,178,0,tablet,tr,475,42,20,0.07415028208197148,663,high
male,20,92862,6241,0,technology,227,0,iphone,es,3331,302,262,0.07304302124979879,0,high
other,26,166623,8135,0,gaming,105,0,android,es,4705,336,53,0.05763667422835978,605,low
other,27,84726,2968,1,pets,122,1,iphone,es,3698,400,197,0.0747963536913439,454,high
other,19,87388,2200,0,pets,108,1,android,fr,3041,248,218,0.06776324341074659,1182,medium
female,20,30522,8280,0,health,103,0,tablet,tr,639,33,52,0.0573219080457384,0,low
female,42,72161,5972,0,art,127,1,web,tr,2272,324,141,0.06948079331017494,1972,high
female,42,11326,3413,0,technology,132,1,android,tr,300,17,11,0.06315151930183925,1395,low
female,24,65735,1432,0,fitness,132,1,android,fr,2171,240,171,0.07823079188417113,423,high
female,46,16720,603,0,fitness,135,1,web,tr,488,53,9,0.06524182737698657,441,medium
female,42,142671,6352,0,memes,135,1,iphone,tr,4787,438,468,0.06929750081164515,1747,high
female,49,34719,294,0,politics,139,0,iphone,tr,1186,67,104,0.07018766248896177,3407,high
female,39,67242,2479,0,travel,121,1,iphone,de,2738,181,127,0.07228308308785217,770,high
other,42,85577,6384,0,music,125,0,android,es,2655,313,104,0.0718590898016392,1408,high
female,37,81514,7062,0,food,166,0,android,de,3249,252,256,0.07415772033395783,633,high
other,46,20472,6399,0,politics,143,0,tablet,de,616,83,21,0.07240992082922444,2658,high
other,52,24198,1771,0,technology,179,0,iphone,fr,644,47,35,0.06393873002670232,0,medium
female,34,56417,3640,0,food,142,1,android,de,1759,147,113,0.07337763107762704,290,high
other,55,17263,9107,0,food,108,0,android,en,617,37,44,0.06526007407873016,2561,medium
female,44,91600,3840,0,fashion,142,0,android,en,2805,258,124,0.06562417267800111,3193,medium
female,29,83478,8533,0,books,128,0,android,de,2918,277,39,0.07205759419926817,3323,high
male,22,114441,7155,0,fitness,155,1,tablet,tr,3189,427,206,0.07807544856133362,2695,high
female,26,78043,4350,0,gaming,92,0,iphone,en,4033,378,289,0.06573323438439858,949,medium
male,55,25204,3037,1,memes,131,0,iphone,tr,900,78,83,0.0650635812096699,435,medium
other,31,60302,6857,0,finance,144,0,android,fr,3353,418,152,0.07609382844622388,861,high
female,23,7593,3591,0,health,144,1,android,de,352,32,4,0.06605324658200469,2384,medium
male,39,40819,4232,0,music,107,0,web,fr,1091,152,61,0.07207504565060391,2907,high
other,54,161299,351,0,gaming,157,0,android,es,4657,264,279,0.0637153255519173,0,medium
other,47,16723,8337,0,politics,80,0,iphone,es,647,73,30,0.06815057229339605,606,medium
male,47,46472,5401,0,music,123,1,tablet,tr,2149,141,37,0.06026103058558956,3278,low
other,26,57944,2950,0,health,118,1,android,fr,3616,240,260,0.06154655914002538,2794,low
male,19,20897,3157,0,photography,168,1,android,tr,787,56,40,0.06570408915651788,1484,medium
other,42,8074,3484,0,photography,121,1,tablet,fr,180,13,7,0.06482748649147424,416,medium
female,16,31189,2522,0,gaming,172,1,iphone,en,933,124,22,0.06274277182256989,3168,low
female,30,75968,4673,0,books,135,0,web,es,2845,309,113,0.07107392119573254,2106,high
male,51,101663,3444,0,health,82,0,tablet,es,3162,273,270,0.07647721770601972,1829,high
other,48,55449,8899,0,photography,148,1,iphone,de,2727,321,72,0.07245010560013794,2898,high
male,40,87784,4257,0,books,125,1,iphone,de,3152,305,211,0.06610789701108956,107,medium
female,16,13817,1088,0,gaming,141,0,android,en,466,30,23,0.07047097364908314,1118,high
other,52,57654,8191,0,technology,132,1,iphone,tr,1885,167,164,0.06564704112359843,674,medium
female,53,148483,4853,0,fitness,160,1,iphone,en,4223,560,383,0.06199609428946165,3373,low
male,56,46514,2800,0,pets,161,0,tablet,en,1516,107,137,0.0738884673274813,3092,high
other,37,110952,6156,0,travel,110,0,android,en,3368,215,124,0.06615002772063547,1326,medium
