user_gender,user_age,followers_count,following_count,is_verified,topic,content_length,has_media,device,language,likes,comments,shares,engagement_rate,account_age_days,engagement_tier
female,42,41369,9695,0,gaming,135,1,web,tr,2034,179,127,0.0566,2822,low
other,51,17690,3589,0,books,64,1,tablet,de,854,84,52,0.056,1180,low
other,44,34999,6686,0,pets,92,1,android,de,1760,97,61,0.0548,3166,low
male,44,19456,2116,0,memes,146,1,tablet,tr,969,112,20,0.0566,3609,low
other,41,32547,8069,0,politics,124,0,web,de,1580,82,70,0.0532,81,low
other,19,85782,4198,0,education,88,1,web,es,4290,631,358,0.0615,2789,high
female,26,748,5697,0,travel,107,1,android,tr,49,2,3,0.0722,2664,high
female,50,94759,4747,1,health,86,1,android,en,4778,305,333,0.0572,1936,medium
other,58,92913,2564,0,food,99,0,web,fr,4688,404,208,0.057,1848,medium
male,28,36331,1896,0,music,142,0,web,es,1826,150,157,0.0587,279,medium
female,45,50059,9951,0,photography,114,0,iphone,tr,2492,274,91,0.0571,2200,medium
male,50,53532,6227,0,finance,123,1,android,de,2776,395,249,0.0639,0,high
other,46,91912,5052,0,music,126,0,tablet,en,4586,306,422,0.0578,1872,medium
female,34,53995,8454,0,photography,135,0,android,en,2631,378,205,0.0595,2724,high
other,18,49432,9856,0,pets,161,0,web,tr,2536,280,146,0.0599,0,high
other,39,25482,5783,0,photography,80,0,android,en,1283,173,105,0.0613,3353,high
male,59,42598,9486,0,fitness,129,1,web,tr,2031,172,174,0.0558,1116,low
other,18,26838,5926,0,travel,120,0,android,de,1377,69,56,0.056,757,low
female,16,93584,291,0,food,208,0,android,de,4646,477,359,0.0586,166,medium
other,32,81335,5857,0,gaming,95,0,web,tr,4073,437,323,0.0594,88,high
male,47,54374,1422,0,pets,183,1,tablet,fr,2695,331,232,0.0599,1163,high
other,38,43841,5216,0,music,132,1,tablet,fr,2226,308,128,0.0607,1559,high
other,36,36339,4586,0,health,150,1,tablet,de,1780,224,34,0.0561,1037,low
other,27,70783,479,0,gaming,121,1,android,es,3466,466,313,0.06,2686,high
other,33,48247,6459,0,health,154,0,iphone,en,2412,232,61,0.0561,2946,low
male,48,19648,1279,0,fashion,200,1,tablet,es,1034,117,28,0.06,269,high
female,50,93932,5846,0,memes,60,1,android,en,4712,500,151,0.0571,1606,medium
female,16,79894,206,0,travel,94,0,iphone,en,3920,439,209,0.0572,2930,medium
other,59,35924,9280,0,books,92,1,web,en,1796,191,134,0.059,1923,high
other,35,78794,7323,0,travel,93,0,iphone,fr,3820,553,204,0.0581,1554,medium
male,55,23644,5620,0,gaming,78,1,iphone,de,1151,149,35,0.0565,971,low
male,46,665,6021,0,technology,107,1,iphone,de,28,2,0,0.0451,429,low
female,41,79411,3061,0,memes,161,1,web,de,3982,221,223,0.0557,201,low
male,27,98046,5313,0,finance,185,0,android,de,4962,435,51,0.0556,292,low
female,47,21902,6254,0,food,55,1,iphone,tr,1097,155,85,0.061,610,high
female,33,60689,9175,0,finance,132,1,iphone,fr,3019,179,232,0.0565,1244,low
other,58,96816,9435,0,travel,183,0,tablet,en,4760,610,439,0.06,510,high
other,56,82783,4301,0,food,102,0,android,tr,4116,531,389,0.0608,836,high
male,26,24488,9772,0,technology,148,1,web,fr,1239,132,41,0.0577,1858,medium
other,43,81841,8337,0,finance,122,1,web,es,4133,577,221,0.0603,3231,high
female,40,46205,6915,0,education,150,1,iphone,fr,2270,273,211,0.0596,1671,high
other,47,44982,3533,0,technology,131,0,iphone,tr,2294,332,150,0.0617,2924,high
male,48,35904,1914,0,education,140,1,iphone,de,1814,135,79,0.0565,2932,low
other,36,19627,1513,0,politics,122,1,android,fr,934,46,10,0.0504,2727,low
other,59,90517,4450,0,technology,52,0,web,es,4571,418,220,0.0575,3365,medium
female,42,28213,1414,0,music,103,0,tablet,tr,1451,78,123,0.0586,503,medium
male,17,47274,3312,0,food,110,1,tablet,es,2388,161,105,0.0561,97,low
other,47,21975,2118,0,travel,170,0,web,fr,1078,139,58,0.058,724,medium
male,27,53274,1896,1,politics,124,0,iphone,tr,2616,368,107,0.058,661,medium
other,16,58081,1108,0,memes,95,1,android,fr,2848,275,219,0.0575,1093,medium
other,58,29270,3373,0,memes,126,0,web,es,1455,189,115,0.0601,3424,high
female,45,39185,8574,0,education,135,0,iphone,tr,2005,238,81,0.0593,2673,high
male,40,93871,5767,0,fashion,132,1,tablet,de,4644,530,401,0.0594,2270,high
male,27,39258,9344,0,politics,135,1,web,es,1974,292,57,0.0592,1044,high
male,44,7033,3406,0,art,125,0,web,de,358,53,28,0.0624,990,high
female,16,28441,3380,0,pets,118,1,iphone,tr,1428,191,93,0.0602,153,high
other,30,37721,7345,0,art,148,1,iphone,es,1859,217,99,0.0577,1706,medium
other,17,43674,2762,0,travel,53,0,android,tr,2222,277,127,0.0601,1382,high
male,60,41375,4571,0,travel,109,0,tablet,es,2127,223,42,0.0578,3279,medium
other,27,14628,4200,0,food,151,0,iphone,es,771,54,49,0.0597,0,high
male,22,79792,5413,0,memes,206,1,iphone,en,3976,224,274,0.0561,1161,low
male,53,98081,7695,0,gaming,113,1,iphone,de,4855,310,261,0.0553,51,low
male,59,12142,2429,0,politics,133,1,tablet,tr,617,69,36,0.0595,2895,high
other,30,69892,6351,0,music,154,1,tablet,es,3421,201,110,0.0534,1981,low
other,59,88111,7928,0,art,181,0,web,tr,4334,585,419,0.0606,2325,high
female,46,71876,4277,0,art,95,1,iphone,de,3511,274,97,0.054,0,low
other,19,74999,9030,0,photography,120,0,tablet,es,3708,508,155,0.0583,0,medium
other,43,72409,9239,1,art,107,0,android,es,3647,472,347,0.0617,2029,high
male,21,19709,8891,1,politics,158,0,android,en,956,80,34,0.0543,0,low
other,40,17276,2577,0,fashion,58,1,iphone,de,827,93,53,0.0563,0,low
male,21,22380,6317,0,memes,147,1,web,de,1163,123,99,0.0619,1391,high
male,27,33650,9919,0,finance,119,1,web,tr,1694,114,136,0.0578,1324,medium
female,33,1059,1136,1,fashion,76,0,android,es,51,4,1,0.0529,0,low
other,41,64319,9066,0,finance,184,1,web,tr,3219,376,95,0.0574,1127,medium
other,47,37531,3329,0,education,111,0,web,en,1829,226,37,0.0557,3062,low
other,40,67588,6969,0,photography,80,0,android,en,3281,228,74,0.053,0,low
female,60,54551,6640,0,politics,98,0,iphone,de,2687,218,160,0.0562,1189,low
female,53,70744,7069,0,travel,92,0,android,es,3500,494,322,0.061,899,high
other,49,26645,1318,0,health,60,1,tablet,en,1356,94,108,0.0585,2080,medium
male,18,61515,5917,0,technology,58,0,web,tr,3086,318,231,0.0591,0,high
male,50,8816,5413,0,photography,168,1,iphone,fr,451,40,22,0.0582,0,medium
other,58,5783,8593,0,memes,178,1,web,de,301,33,5,0.0586,1030,medium
other,51,15354,1122,0,politics,153,1,iphone,en,775,60,47,0.0574,1078,medium
other,24,96144,9071,1,travel,135,1,iphone,de,4806,426,412,0.0587,1153,medium
other,25,22986,7367,0,fashion,147,1,web,tr,1133,75,81,0.0561,2947,low
male,60,47458,6300,0,technology,189,1,iphone,de,2302,303,105,0.0571,0,medium
female,28,43036,1432,0,art,134,0,android,en,2184,258,209,0.0616,518,high
male,29,5859,6785,0,fashion,121,0,iphone,es,302,37,15,0.0604,1917,high
female,56,65748,5177,0,health,166,1,web,tr,3243,193,103,0.0538,3124,low
male,44,19456,2116,0,art,126,0,tablet,en,1002,123,51,0.0604,3498,high
female,27,36109,8424,0,memes,77,0,tablet,en,1776,169,175,0.0587,3548,medium
male,43,64192,8508,1,finance,101,1,tablet,fr,3187,386,154,0.0581,453,medium
female,37,28458,1689,0,health,103,0,iphone,es,1487,187,48,0.0605,2761,high
other,34,6865,497,0,travel,109,0,android,es,385,26,18,0.0625,3015,high
female,44,16914,7708,0,finance,89,1,iphone,fr,816,112,48,0.0577,2669,medium
male,28,14701,2575,0,photography,74,1,tablet,en,771,93,48,0.062,526,high
male,17,38613,1436,0,fitness,142,1,iphone,de,1974,204,175,0.0609,2374,high
other,26,73256,5024,0,politics,83,0,iphone,en,3697,356,157,0.0575,774,medium
other,36,31469,4687,0,food,143,1,web,tr,1543,96,33,0.0531,465,low
female,51,92612,4938,0,art,111,1,tablet,de,4775,655,192,0.0607,1538,high
female,56,83238,9526,0,books,76,0,android,en,4201,532,216,0.0595,2149,high
female,25,51390,4830,0,art,126,0,web,fr,2517,365,206,0.0601,1542,high
other,34,49365,9105,0,art,114,0,web,en,2551,209,198,0.0599,1040,high
female,20,32680,3757,0,finance,85,0,web,fr,1658,111,30,0.055,1784,low
male,33,70717,5564,0,books,158,1,android,es,3662,544,100,0.0609,1164,high
female,57,89191,1513,0,fashion,118,0,tablet,es,4543,232,238,0.0562,108,low
male,52,6607,3561,0,memes,136,1,iphone,fr,321,25,10,0.0539,3029,low
other,54,12496,7500,0,photography,84,0,tablet,es,604,84,55,0.0595,2616,high
other,52,52478,6392,0,food,100,0,web,en,2534,212,72,0.0537,593,low
female,58,87385,2066,0,health,111,0,iphone,tr,4338,559,157,0.0578,2857,medium
other,16,24554,6916,0,education,71,1,web,en,1160,85,95,0.0546,1787,low
female,46,55984,3840,0,fashion,142,0,android,en,2805,258,124,0.0569,3193,medium
male,25,3767,9710,0,health,163,0,tablet,de,181,25,5,0.056,2126,low
female,42,1387,2986,0,memes,86,1,iphone,fr,81,5,4,0.0649,3026,high
female,51,52621,2433,0,music,142,0,iphone,fr,2589,185,239,0.0573,981,medium
male,40,26217,4792,0,art,89,0,android,tr,1358,160,125,0.0627,1519,high
female,16,54907,4911,0,food,95,0,web,en,2815,263,128,0.0584,1872,medium
male,24,47547,8398,0,gaming,108,0,web,de,2475,335,164,0.0625,2173,high
female,34,96343,9997,0,photography,116,0,tablet,en,4874,669,86,0.0584,2792,medium
female,45,60467,4814,0,food,129,1,iphone,fr,3020,367,248,0.0601,1576,high
female,55,21399,4952,0,books,99,1,tablet,es,1097,70,13,0.0551,827,low
female,24,88503,3554,0,food,172,1,web,tr,4410,624,147,0.0585,2484,medium
male,33,21037,9515,0,food,105,0,web,de,1026,73,26,0.0535,2287,low
other,60,44475,6562,0,health,89,0,android,fr,2204,125,28,0.053,875,low
other,47,83140,1531,0,photography,54,1,tablet,de,4118,429,188,0.057,1618,medium
female,42,90653,7667,0,photography,171,0,web,de,4363,628,120,0.0564,190,low
other,27,37951,1976,0,travel,113,1,web,fr,1883,233,177,0.0604,1803,high
male,40,19019,2936,0,pets,127,1,web,fr,979,134,90,0.0633,2357,high
female,33,82940,3363,0,food,94,0,iphone,tr,4132,565,145,0.0584,3215,medium
other,55,45948,9061,0,finance,182,1,web,tr,2400,293,71,0.0602,1353,high
female,46,79545,2055,0,education,130,1,tablet,de,3998,548,181,0.0594,2245,high
male,59,51403,5367,0,education,229,1,tablet,es,2676,143,51,0.0558,1352,low
other,19,78775,8186,0,technology,61,0,tablet,tr,3958,587,300,0.0615,3468,high
other,37,55114,73,0,travel,120,0,tablet,en,2712,151,238,0.0563,858,low
male,16,16495,3176,0,health,169,0,web,de,800,71,42,0.0554,2862,low
other,52,76518,3161,0,food,105,1,tablet,fr,3880,257,307,0.0581,3421,medium
other,58,50893,6534,1,pets,105,1,iphone,de,2615,177,161,0.058,1398,medium
male,33,2059,2745,0,finance,157,0,tablet,tr,100,5,2,0.052,95,low
female,54,51614,8287,0,gaming,94,1,android,fr,2610,378,26,0.0584,1271,medium
female,26,66594,9196,0,photography,139,0,web,fr,3388,504,328,0.0634,527,high
female,17,13679,8337,0,education,172,0,tablet,es,661,68,50,0.0569,80,medium
other,33,80117,5538,0,books,94,0,tablet,fr,4023,491,91,0.0575,929,medium
male,42,88202,2120,0,photography,74,0,web,es,4304,375,425,0.0579,598,medium
male,57,74983,6960,0,politics,110,0,android,en,3706,281,355,0.0579,617,medium
other,50,51715,8734,0,fitness,141,1,web,en,2658,224,136,0.0584,361,medium
other,42,15625,9983,0,technology,115,0,web,es,816,100,8,0.0591,1154,high
other,27,28227,5735,0,memes,127,0,tablet,tr,1428,181,33,0.0582,1133,medium
male,34,75651,342,0,technology,198,1,iphone,de,3681,184,361,0.0559,1145,low
female,48,47728,7259,0,travel,81,0,web,en,2368,178,135,0.0562,1840,low
female,27,79349,4718,0,memes,135,1,android,tr,4010,392,128,0.0571,1404,medium
female,21,98752,2699,0,books,170,0,android,es,4817,507,139,0.0553,2311,low
other,17,56004,8951,0,fitness,120,0,android,tr,2829,170,282,0.0586,0,medium
other,60,36116,3092,0,art,154,1,tablet,fr,1856,242,124,0.0615,2707,high
female,22,1401,4488,0,photography,101,0,iphone,tr,70,6,3,0.0564,2939,low
other,28,18725,8114,0,books,148,1,tablet,de,969,100,50,0.0598,2602,high
other,56,89280,5124,0,music,138,0,tablet,de,4499,427,223,0.0577,304,medium
male,21,70403,9521,0,art,156,0,tablet,fr,3478,298,215,0.0567,1749,medium
other,52,52010,527,0,art,136,1,tablet,tr,2648,189,142,0.0573,2920,medium
other,58,78378,3450,0,gaming,108,0,tablet,tr,3993,260,393,0.0593,533,high
other,57,45931,4051,0,finance,85,0,tablet,en,2326,297,46,0.0581,806,medium
other,18,4076,8857,0,books,102,1,web,de,212,30,20,0.0643,1311,high
other,37,64680,8409,0,finance,103,1,iphone,de,3253,377,185,0.059,1283,high
other,36,64383,8613,0,technology,201,1,iphone,fr,3155,323,279,0.0584,3309,medium
male,20,79126,3132,0,health,113,1,web,en,4038,523,399,0.0627,2142,high
female,59,11396,6047,1,gaming,181,1,web,fr,595,59,30,0.06,3084,high
other,30,37721,7345,0,photography,134,0,tablet,en,1865,137,82,0.0552,1588,low
other,39,3740,9433,0,food,164,0,tablet,en,171,11,12,0.0519,1877,low
other,53,8388,795,0,politics,82,0,web,en,442,28,4,0.0565,2377,low
female,55,4628,5181,0,photography,137,0,android,fr,237,33,4,0.0592,413,high
other,57,257,7119,0,finance,164,1,android,en,14,2,0,0.0623,214,high
other,16,98683,1929,0,photography,125,1,web,es,4995,262,325,0.0566,2135,low
female,54,49451,3005,0,pets,157,0,tablet,es,2512,343,83,0.0594,2086,high
male,40,29518,3071,0,music,157,0,web,en,1581,127,154,0.0631,1676,high
other,52,73588,6207,0,books,187,1,android,fr,3703,394,103,0.0571,3291,medium
female,36,54991,7804,0,travel,93,0,web,en,2671,137,204,0.0548,2376,low
female,55,1320,9274,0,fashion,124,1,tablet,es,71,8,1,0.0606,1047,high
male,20,46140,7823,0,food,119,1,tablet,fr,2279,217,61,0.0554,2891,low
other,53,81885,4243,1,art,163,0,android,fr,3973,323,234,0.0553,1394,low
female,52,65693,3235,0,art,61,0,iphone,es,3259,280,54,0.0547,1750,low
other,54,41899,5303,0,finance,77,1,web,fr,2130,126,146,0.0573,1354,medium
female,23,68672,2930,0,pets,160,1,tablet,es,3480,268,39,0.0551,879,low
other,53,15312,3816,0,education,157,1,web,es,765,107,51,0.0603,1749,high
male,42,86752,5460,0,memes,65,1,web,de,4373,285,54,0.0543,1454,low
other,46,42473,4790,0,fashion,158,1,android,tr,2114,289,89,0.0587,1522,medium
other,18,38163,1947,0,politics,112,0,iphone,es,1859,173,27,0.054,909,low
male,52,25833,6858,0,fashion,151,1,tablet,fr,1312,121,70,0.0582,0,medium
male,39,24004,4620,0,art,172,1,iphone,tr,1141,112,34,0.0536,1052,low
male,40,72967,4557,0,politics,99,1,iphone,tr,3675,480,42,0.0575,1413,medium
other,28,3578,8978,0,memes,113,1,android,en,209,14,14,0.0662,0,high
male,37,51445,179,0,fitness,105,1,android,de,2562,240,121,0.0568,724,medium
other,55,65509,6405,0,memes,99,1,android,en,3262,472,264,0.061,265,high
female,55,67825,7550,0,gaming,133,1,android,es,3374,348,267,0.0588,1491,high
other,26,83028,9449,0,finance,92,0,tablet,es,4246,400,284,0.0594,2985,high
other,57,13523,4105,0,finance,177,1,web,fr,653,92,8,0.0557,459,low
male,45,76641,8442,0,pets,146,1,iphone,es,3859,373,167,0.0574,2604,medium
other,18,30799,2989,0,gaming,132,0,tablet,fr,1589,168,22,0.0578,216,medium
female,32,88309,6651,1,gaming,191,1,web,en,4616,636,453,0.0646,1237,high
female,28,28357,5586,0,education,124,1,tablet,es,1466,89,26,0.0558,2985,low
male,29,85262,3646,0,health,127,0,android,de,4318,585,165,0.0594,1553,high
female,53,2448,1078,0,art,139,1,web,es,131,14,1,0.0596,3006,high
female,33,66021,1800,0,technology,95,0,web,fr,3227,219,142,0.0543,2022,low
female,37,32254,4748,0,fitness,176,1,web,fr,1682,176,52,0.0592,1422,high
female,16,52452,7166,0,food,168,1,iphone,tr,2670,309,46,0.0577,656,medium
other,60,67813,4504,0,pets,148,1,tablet,fr,3310,478,300,0.0603,395,high
male,32,20948,3775,0,education,105,1,tablet,tr,1065,101,90,0.06,369,high
female,25,12661,497,0,music,122,0,android,tr,609,76,10,0.0549,858,low
male,51,26593,8208,0,pets,141,0,tablet,es,1258,78,84,0.0534,1566,low
male,24,5876,5156,0,fashion,127,0,android,fr,282,38,7,0.0557,2987,low
female,55,4628,5181,0,health,97,1,tablet,en,223,21,13,0.0555,730,low
other,21,16236,8646,0,art,124,0,web,es,803,50,44,0.0552,1528,low
other,19,64864,9189,0,politics,97,0,android,es,3259,283,70,0.0557,317,low
male,46,60842,6962,1,gaming,83,0,iphone,de,3074,413,54,0.0582,2911,medium
male,28,95760,3343,0,gaming,181,1,tablet,es,4848,390,141,0.0562,1361,low
male,26,2234,7280,0,music,104,0,iphone,de,111,9,2,0.0546,2239,low
female,48,28756,3462,0,education,102,0,iphone,fr,1391,135,126,0.0574,212,medium
male,48,94282,8509,0,travel,132,1,tablet,en,4737,476,54,0.0559,1569,low
female,57,43885,2872,0,pets,109,0,iphone,es,2202,309,42,0.0582,3051,medium
female,43,88070,9546,0,pets,143,0,android,fr,4370,386,57,0.0546,2205,low
female,60,93662,1952,0,finance,116,1,tablet,fr,4571,473,144,0.0554,2366,low
male,38,27794,1076,0,education,192,1,iphone,de,1280,85,35,0.0504,3247,low
other,36,53065,2342,0,fashion,175,1,tablet,en,2638,221,82,0.0554,2114,low
male,20,42642,4148,0,gaming,98,0,android,tr,2141,216,183,0.0596,2378,high
other,43,39220,1024,0,food,75,1,tablet,tr,2003,265,63,0.0594,539,high
female,33,77170,2672,0,music,138,0,iphone,es,3791,288,108,0.0543,424,low
female,59,28792,7517,0,food,121,0,web,fr,1455,195,36,0.0586,110,medium
female,18,62424,1268,0,books,65,0,iphone,tr,2997,416,237,0.0585,1631,medium
female,25,48714,7292,0,pets,127,1,tablet,tr,2466,279,207,0.0606,776,high
female,37,58654,4997,0,memes,99,1,iphone,de,2967,174,204,0.057,1561,medium
other,25,70571,4596,0,education,101,0,web,en,3501,420,171,0.058,447,medium
female,54,55926,4675,0,music,109,1,android,tr,2705,146,127,0.0532,483,low
other,25,12809,9875,0,gaming,65,0,web,fr,644,66,41,0.0586,1738,medium
other,47,79582,4739,0,music,116,1,web,fr,3971,309,213,0.0565,1823,low
female,26,76856,9150,0,memes,87,0,tablet,tr,3847,231,216,0.0559,987,low
other,48,1344,2597,0,books,84,1,iphone,tr,53,2,0,0.0409,178,low
male,51,26996,3444,0,technology,115,0,web,tr,1321,95,103,0.0563,1288,low
other,59,12757,9084,0,gaming,110,0,web,es,671,52,37,0.0596,34,high
other,37,22064,6961,0,memes,116,1,web,tr,1069,157,64,0.0585,2963,medium
male,60,35046,7745,0,pets,105,1,web,tr,1772,240,167,0.0622,3277,high
other,54,22760,5921,0,travel,87,0,tablet,en,1143,79,112,0.0586,3016,medium
female,55,35411,5671,0,health,106,0,tablet,en,1730,104,73,0.0539,2882,low
other,41,13791,9217,0,fashion,166,1,android,tr,642,34,18,0.0503,0,low
other,19,4189,233,0,fitness,123,1,iphone,de,199,16,8,0.0532,363,low
male,55,23644,5620,0,art,91,0,android,tr,1226,104,40,0.0579,945,medium
male,32,30687,1945,0,health,153,0,web,es,1563,234,33,0.0596,738,high
female,39,25768,8668,0,books,165,1,tablet,de,1272,145,43,0.0567,3137,medium
male,48,35904,1914,0,memes,166,1,android,tr,1849,217,124,0.061,2978,high
other,53,33568,6458,0,health,96,0,web,es,1671,201,75,0.058,3215,medium
female,59,87253,2901,0,health,111,1,iphone,en,4360,301,195,0.0557,1261,low
male,28,19862,5664,0,politics,121,1,web,es,1041,77,29,0.0577,3053,medium
other,27,74814,9199,0,politics,139,1,tablet,en,3700,454,182,0.058,3218,medium
female,28,18087,8664,0,music,103,1,tablet,fr,953,141,59,0.0637,274,high
other,16,74731,364,0,travel,155,0,android,fr,3758,374,230,0.0584,0,medium
male,48,36558,3698,0,fitness,111,0,web,de,1858,197,155,0.0605,964,high
male,30,66319,1835,0,fitness,100,1,web,en,3353,400,36,0.0571,2336,medium
female,18,46177,5826,0,pets,83,0,android,de,2259,304,89,0.0574,3078,medium
other,45,43173,9729,0,books,127,0,tablet,de,2215,305,28,0.059,2889,high
male,47,65740,4343,0,health,177,1,iphone,de,3243,190,79,0.0534,3193,low
male,20,85923,7742,0,pets,141,0,android,fr,4286,514,140,0.0575,759,medium
male,33,23057,7250,0,finance,165,0,tablet,en,1139,65,46,0.0542,2033,low
female,60,93662,1952,0,food,136,1,web,fr,4607,442,283,0.0569,2505,medium
female,52,94289,7589,0,finance,163,1,web,fr,4746,358,116,0.0554,526,low
male,29,99840,6028,0,gaming,182,0,iphone,de,5052,337,372,0.0577,2546,medium
male,50,38838,6049,0,technology,168,1,iphone,es,1906,200,136,0.0577,328,medium
female,20,16442,5655,1,fitness,204,0,iphone,en,791,67,12,0.0529,3053,low
male,31,91442,1248,0,art,108,0,android,de,4540,551,441,0.0605,0,high
male,50,62226,3652,0,gaming,82,0,android,fr,3100,248,68,0.0549,0,low
female,30,2127,817,0,music,107,0,iphone,fr,110,5,3,0.0555,1035,low
other,42,98801,7370,0,travel,109,0,web,tr,4863,570,455,0.0596,3304,high
male,32,59696,5359,0,memes,138,0,tablet,en,3011,200,113,0.0557,2363,low
female,60,68225,6152,0,gaming,114,0,iphone,fr,3478,174,37,0.0541,2415,low
other,26,51316,8105,0,health,148,1,iphone,de,2578,343,185,0.0605,2407,high
other,40,12150,2100,0,politics,129,0,android,tr,584,54,12,0.0535,2153,low
female,41,3998,3424,0,photography,149,0,tablet,es,190,15,12,0.0543,2121,low
female,55,73485,2582,0,memes,68,1,web,tr,3679,365,48,0.0557,2110,low
other,53,35314,8966,1,art,117,0,tablet,fr,1655,115,145,0.0542,1413,low
other,18,53478,6060,0,health,129,1,tablet,fr,2667,152,50,0.0536,2421,low
